День 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.Вход в клуб;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;QTE в низ;Office11;гг снимает туфлю - в руке нога, туфля стоит рядом ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Красивые у вас стопы. Очень нежные и миниатюрные. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тельма ;Я сказала - начинай. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Перевожу - она хочет, чтоб ты показал, что умеешь.""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""А что ты умеешь?"" ";;;;;;;AnimStatic;гг поднимает голову на тельму, она холодно, без эмоций смотрит на гг, он удерживает ее стопу на уровне своей груди. ;;;;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Ну это.. жми на нее, как на кнопки в телефоне.""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Вот здесь, под пяткой - расслебление для колена и бедра. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Если с правильным усилием надавить, то вы почувтсвуете приятною слабость. ;;;;;;QTE c прог. баром;AnimeOffice;гг большими пальцами массирует пятку. Реф К.Т 1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Чувствуете? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тельма ;Ты нуждаешься в одобрении? Представь, что перед тобой неразговорчивый клиент. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Она явно не из тех, кто легко впечатляется твоей милой мордашкой."" ";;;;;;QTE в напровление голени;AnimStatic1;гг одной рукой держит под пятку, другой ведет к голени. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Если вести пальцами от пятки к голени, то расслабится поясница. ;;;;;;QTE ЛКМ c прог. баром;AnimOffice1;гг массирует голен Реф.К.Т2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Если вам будет щекотно, скажите. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тельма ;В твоем резюме написано, что ты был несколько лет в Индии. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Изучал разные техники йоги, философию такого мировосприятия. ;;;;;;;Office12;тельма чуть склонила голову на бок, заинтересованно смотрит на гг, он на нее сверху вниз зырит ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Да, от хатха-йоги до силовых упражнений. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Чувствуете тепло моей ладони здесь? ;;;;;;;AnimStatic2;касается тельмы под коленом одной рукой, другой удерживает ногу тельмы на уровне груди. - мб видно обтянутые платьем бедра тельмы, какая-то интимная ее зона;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Здесь спрятаны все ваши спешки и опоздания. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Ты посмотри, какие у нее формы! Ты же такие никогда не встречал, да?"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Суставы напрягаются и работают в полную силу лишь при мысли, что вам нужно куда-то торопиться. ;;;;;;QTE ПКМ и пробел;AnimStatic3;гг касается ладонью чуть выше коленной чашечки, как бы сжимает квадру тельмы. она не меняет лица.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Судя по упругости мышц, вы тоже тренируетесь. ;;;;;;Звук: Удовольствие1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Упругие мышцы.. Очень упругие, да? Она наверное между бедер может лопнуть арбуз или твою голову."" ";;;;;;;Office13;тот же статик, только гг краснеет, потеет ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;А еще кажется, что подъем вашей стопы в гипертонусе. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Часто так бывает из-за неудобной обуви. Тесных туфель. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Ты ведь был бы не против, чтоб она каблуками этих ""трахни-меня"" туфель впивалась в твой зад?"" ";;;;;;;Office14;вторую ногу (которая в туфле) тельма ставит на бедро гг. каблуком как бы надавливает на его ляжку, гг так же с другой ногой в руках;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тельма ;Тебе так сильно нужна работа? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;"Нужна. В ""Dream Body"" все хотят работать. ";;;;;;;Office15;гг накрывает рукой стопу тельмы, которая на его ляжке. как сверху кладет ладонь на ногу;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Это очень перспективный клуб с достойной репутацией. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тельма ;Да, я действительно не обижаю своих сотрудников платой за работу. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Но работать придется очень много. ;;;;;;;Office16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Значит, вы меня берете? ;;;;;;;Office17;Тельма сильнее надавливает на ляжку гг каблуком (как это передать, я хз? мб через вмятины на ляжке и сморщенное лицо гг);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;doorKnock;Office18;тельма так же смотрит на гг, гг оборачивается на дверь;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел ;Мисс Эдригон, миссис Элен Майлз вас просит...;;;;;;Музыка: Музыка: thelmaBgm1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тельма ;Сейчас. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Тебе больно? Терпи. Ты же на гвоздях лежал, сидел, ходил."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;Office19;Тельма встает так, что продолжает каблуком упираться в ляжку гг., гг смотрит на нее снизу вверх (в этом моменте она должна быть пипец величественная!) реф немного преувеличенн, но типа https://ru.pinterest.com/pin/140806224901326/;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тельма ;Я сейчас вернусь. Подожди. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""О, ты готов ждать ее, не меняя положения, вечность, да?""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Хорошо, мисс Эдригон. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;Office20;Тельма выходит. гг продолжает сидеть. перед ним ее стол, кресло,стеллаж - более удаленный план, чтоб можно было увидеть, куда потыкать. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Шикарный у нее кабинет, конечно."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Хочешь узнать свою потенциальную начальницу получше?""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Это неприлично - лезть в чужие вещи. ;;;;;;;Office21;гг один, в том же положении, скрещивает руки на груди, лицо недовольное ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""В самом деле? Помню, как ты не удержал свое любопытство и просмотрел все сообщения своей бывшей девушки."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Это другое. У меня были причины. ;;;;;;;Office22;тот же стат, только гг будто отворачивается в сторону от своих мыслей ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;И я больше не такой. Мой индийский мастер научил меня справляться с эмоциями. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""А при чем тут эмоции? Ты с холодным любопытством, почти с равнодушием, просто познакомишься со своей начальницей."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Видишь же, какая она закрытая."" ";;;;;;;Office23;гг оглядывается на кабинет, он видит стол и прочие детали, которые интерактивны ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""А информация - это всегда возможность управления."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Выбор (незначительный, без последствий) Примечание: игрок должен перетыкать все, чтоб двинуть сюжет.;;;;;;;;Office24;Общий план локации;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Задача: Изучить кабанет: Интересно какие секреты скрывает Тельма у себя в кабинете.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1. Осмотреть стол ;;;;;;;не статик;Примечание: на столе фотка анны, ноут, резюме гг - просто листок/папка, мобилка, ручки - прочие вещи;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2. Осмотреть ящики стола ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3. Осмотреть стеллаж;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1. Ничего необычного. ;;;;;;;Office25;стол крупно ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Ты серьезно? А эта красотка на фотографии? Сестра?""";;;;;;;Office26;гг берет фотку анны ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я-то откуда это знаю? Может лучший тренер клуба. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Возьми мобильник.""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Мне незачем проверять ее сообщения. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Там может быть полезная информация, как же ты не поймешь!"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Ну или фотографии."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Мы ведь знаем, что тебе очень понравилась мисс Эдригон."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Выбор (незначительный, без последствий) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1. Взять телефон ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2. Не брать (и держаться подальше от проблем) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1. Ну вот взял. Дальше ты что предлагаешь? ;;;;;;;Office27;гг берет телефон. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"""Ты только по указанию действуешь? Мы уже начали.""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Вау. ;;;;;;;Office28;гг нажимает на экран - на экране Тельма и Элен деловые колбасы в очках и шляпах - как нибудь круто стоят ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Вот она больше похожа на сестру. А эта девушка может быть дочка или племянница. ;;;;;;;Office29;кадр на гг со стороны - как он шарит телефон тельмы ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Тут больше ничего нет. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Сообщений никаких, фотографий тоже.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Странно, да?"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Почему странно? Может она телефон недавно купила. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2. Мне не нужны проблемы. ;;;;;;;Office29.1;гг ставит фото анны, игнорирует телефон ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Хах, уверен, нас с тобой они сами найдут."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;(продолжение 1го выбора);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Твое резюме. Она его прочитывала прям перед твоим приходом."" ";;;;;;;Office30;гг берет листок со стола/папку со стола, к папке/листку прикреплен стикер - на стикере написано ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Адам Райс. 27 лет. Проходил практику в ашраме Иша. Есть диплом и пара сертификатов. Данные мед карты - соответствуют. (требование перепроверить) Группа крови - 4, брюнет, большие голубые глаза, сухое, рельефное тело. (произвести расчет дозы на массу тела)                                         ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Зачем ей твоя группа крови? Донора подыскивает?"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
