Альфред: ;Нужны точные цифры. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Мне сходить за измерительной лентой? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;Нет необходимости. Грудь 103, талия 91, бедра 104 и рост 182. ;;;;;;;5.Bath011;Альфред достал из кармана блокнот и записал данные. ;;;;;;;;;;;;;;;;;;;;
Альфред: ;Благодарю вас, мистер Эванс. Простите, что помешал.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;Просто Макс. ;;;;;;;5.Bath012;Альфред с холодной улыбкой удаляется. ;;;;;;;;;;;;;;;;;;;;
;;;;;;;;Teresa1;ПРОХОДКА;;;;;;;;;;;;;;;;;;;;
;;;;;;;;Teresa2;ПРОХОДКА;;;;;;;;;;;;;;;;;;;;
;;;;;;;;Teresa3;ПРОХОДКА;;;;;;;;;;;;;;;;;;;;
Девушка: ;Какие апполлоновские параметры, однако.;;;;;;Музыка: Ванная-адалт. спокойная, эротичная. Тише,чем во всей игре  ;5.Bath013;Девушка открыла дверь, укутанная в полотенце, облокотилась о дверную раму, хитро улыбается. (акцент на большой груди, коротком полотенце) ;;;;;;;;;;;;;;;;;;;;
ГГ:;Звучит как профессиональная лесть. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Девушка: ;Я бы польстила, если б не успела посмотреть на тебя. ;;;;;;;5.Bath014;По ее телу  все еще стекают капли. ГГ видит крупным планом, как одна закатиласьмежду грудей.;;;;;;;;;;;;;;;;;;;;
ГГ:;"""Хочу быть каплей..""";;;;;;;;;;;;;;;;;;;;;;;;;;;;
Девушка:;Ты пялишься.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;Что? Нет. Ничего такого. ;;;;;;;5.Bath015;ГГ в расстерянности отводит глаза,чешет затылок. Девушка смеется. ;;;;;;;;;;;;;;;;;;;;
Девушка:;Да. Ты пялишься. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;Это ты пялишься. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Девушка:;Верно. И то, что я вижу, мне определенно нравится. Рост 182. ;;;;;;;5.Bath016;Тереза смеется ;;;;;;;;;;;;;;;;;;;;
;А тебе понравилось? ;;;;;;;5.Bath017;Девушк поводит пальцем по губам. ;;;;;;;;;;;;;;;;;;;;
;..то, что ты видел. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Выбор: (незначительный, без последствий) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1. Врать;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2. Сознаться;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;1. Ты о чем? Я ничего и не видел. ;;;;;;;5.Bath018;ГГ закатывает глаза, скрещивает руки на груди ;;;;;;;;;;;;;;;;;;;;
Девушка:;В самом деле? Хм.. А хочешь посмотреть? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;Да. Хочу. ;;;;;;;5.Bath019;Девушка заходит в ванную, ГГ следует за ней. ;;;;;;;;;;;;;;;;;;;;
ГГ: ;"""Да как тут откажешь, естественно я хочу. (полить бы ее просекко)"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;2. Да. Мне очень понравилось, что я видел. ;;;;;;;5.Bath020;ГГ смущенно опускает голову ;;;;;;;;;;;;;;;;;;;;
Девушка:;Хм.. А хочешь еще раз посмотреть? ;;;;;;;5.Bath021;Тереза пальцами поднимает его голову за подбородок ;;;;;;;;;;;;;;;;;;;;
;Я не чувствую, что закончила до полного расслабления.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;Да. Хочу. ;;;;;;;5.Bath019;Девушка заходит в ванную, ГГ следует за ней. ;;;;;;;;;;;;;;;;;;;;
ГГ: ;"""Да как тут откажешь, естественно я хочу. (Полить бы ее просекко.)"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Девушка: ;Только одно условие. Закрой дверь. И стой там. У входа. ;;;;;;;5.Bath022;Девушка садится на бортик ванной. Улыбается.;;;;;;;;;;;;;;;;;;;;
;Будто бы ты сторожишь меня. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Чтоб никто не зашел и не нарушил моего наслаждения. ;;;;;;;5.Bath023;Тереза закусывает губу, прищуривается, глядя на игрока в камеру (мы ведь можем так сделать??) ;;;;;;;;;;;;;;;;;;;;
;Согласен? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;Да, я буду только смотреть. ;;;;;;;5.Bath024;ГГ защищает собой закрытую дверь, растопырив руки и ноги, типа никого не пускает ;;;;;;;;;;;;;;;;;;;;
Девушка: ;Сделаешь хотя бы шаг, я выставлю тебя отсюда. ;;;;;;;5.Bath025;Тери указывает на гг пальцем, грозная ;;;;;;;;;;;;;;;;;;;;
ГГ:;Хорошо. Скажи свое имя? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Девушка: ;Тереза. ;;;;;;;5.Bath026;Тереза убирает руку, просто улыбается, но прищуривается хитро ;;;;;;;;;;;;;;;;;;;;
ГГ:;Я могу предлагать тебе, что сделать с собой, Тереза? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тереза:;Мммм.. Да. Давай ты будешь говорить мне, что сделать с собой. ;;;;;;;5.Bath027;Она принимает покорную позу, сидя на бортике,как школьница. кладет руки на голые колени (она все еще в полотенце);;;;;;;;;;;;;;;;;;;;
ГГ:;Тереза, поправь свои волосы, проведи рукой по шее, представляя, будто это нежная мужская рука.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тереза:;Я буду представлять, что это твоя рука.;;;;;;;5.Bath028;Тереза гладит свою шею. (крупным планом), ее глаза закрыты, а рот чуть приоткрыт.;;;;;;;;;;;;;;;;;;;;
;И ты гладишь мне волосы и спускаешься к шее.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;Проведи пальцем по губам. ;;;;;;;5.Bath029;Тереза проводит языком по двум пальцам;;;;;;;;;;;;;;;;;;;;
;Затем один возьми в рот и медленно соси его. ;;;;;;;5.Bath030;Тереза приоткрыла рот и будто вот-вот погрузит их в рот. (или частично погрузила так, чтоб губы еще не сомкнулись) короче, выбери вариант, который будет красивее смотреться. потому что то, как они кладут что-то в рот и сосут, выглядит скорее смешно, чем эротик-с;;;;;;;;;;;;;;;;;;;;
Тереза:;Я бы так ублажила твой член, если б тебе можно было меня касаться. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;Сделай то, о чем я попросил тебя. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Покажи, как бы это было. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тереза:;Сначала я провела бы по всей длине языком, а затем...;;;;;;;анимация ;Тереза погружает в рот пальцы. (поступательные движения, чередующиеся лизанием) ;;;;;;;;;;;;;;;;;;;;
;Я умею брать целиком. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;Сожми свою грудь сквозь полотенце обеими руками. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Сделай это почти грубо. Жадно.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тереза:;Аааах.. Даа.;;;;;;;5.Bath031;Тереза сжимает свою грудь сквозь полотенце, запрокидывает голову. ;;;;;;;;;;;;;;;;;;;;
ГГ: ;"""Меня безумно заводит ее неподдельное удовольствие.""";;;;;;;аним ;Тереза сжимает свою грудь обеими руками сквозь полотенце ;;;;;;;;;;;;;;;;;;;;
Тереза:;Говори еще! Что мне сделать еще? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;Раздвинь медленно ноги, Тереза. Да, так.. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Проведи нежно руками по внутренней стороне бедер до колен.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я отсюда вижу, как ты блестишь от соков, Тереза. ;;;;;;;5.Bath032;Тереза раздвинула ноги. Ее руки на внутренне стороне бедер. Голова по прежнему закинута, глаза закрыты. На ее теле появилось больше испарины. ;;;;;;;;;;;;;;;;;;;;
Тереза:;Да. Мне можно скорее прикоснуться к себе? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;Еще рано. Не спеши. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я хочу видеть, как расцветает твое удовольствие. ;;;;;;;5.Bath033;Все то же, что и в статике (https://drive.google.com/file/d/1Sx7yVSJWIvJx9z9yw7kAftWbqWDpxtgK/view?usp=drive_link), только крупно ее лицо с закусаной губой. (а можно чуть подправить ее левую руку, плечо неестественное будто и левый локоть?) ;;;;;;;;;;;;;;;;;;;;
Тереза:;Мне невыносимо жарко, Макс. Позволь хотя бы скинуть с себя полотенце.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;"""Я хочу сам сорвать с нее это полотенце. Но слишком рискованно.""";;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"""Она тут же отменит игру. """;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;Да, сними его с себя. ;;;;;;;5.Bath034;Тереза без полотенца (на бортике ванной сидити), широко раздвинула ноги. Пальцами касается сосков. ;;;;;;;;;;;;;;;;;;;;
;А после оближи пальцы и поиграй с соками. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тереза: ;Макс, я могу сжать свои соски? Чуть-чуть пощипать их? ;;;;;;;аним;крупным планом: пальцы скользят по влажным соскам (обводит пальцем окружность);;;;;;;;;;;;;;;;;;;;
;Я буду представлять, что это твои рот на них. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;И ты их слегка покусываешь. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ: ;Да, ты можешь, сжать их. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;И я хочу, чтоб ты говорила мое имя. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тереза:;Это так приятно, Макс.. ты будто в самом деле покусываешь сейчас мои соски.;;;;;;;5.Bath035;Тереза зажимает сосок между пальцев. Она смотрит на ГГ. ;;;;;;;;;;;;;;;;;;;;
;Ааах..Да.. Сильнее. Я хочу сжать их сильнее. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я вижу твое возбуждение, Макс. ;;;;;;;аним ;Тереза пощипывает свои соски, оттягивает их ;;;;;;;;;;;;;;;;;;;;
;Ты не на шутку завелся, так? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ:;Да. Ты выглядишь потрясающе. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;И если бы не договоренность, я бы уже нагнул тебя над ванной и трахнул.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Тереза:;Аааах..Условие есть условие, дорогой. ;;;;;;;5.Bath036;Тери продолжает ласкать грудь, смотрит на гг,улыбаясь, прищуриваясь хитро ;;;;;;;;;;;;;;;;;;;;
;Продолжай говорить мне, что делать. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Я ощущаю, как мои соки стекают по мне. ;;;;;;;5.Bath037;Тери опускает правую руку к паху  (подступ к статику https://drive.google.com/file/d/1BrEEjjxHYvpRtbHwjtfCZLTlxJeLfco8/view?usp=drive_link) но не так близко рука ;;;;;;;;;;;;;;;;;;;;
